wine_link,name,year,winery,rating,rating_qty,price,body,tannins,sweetness,acidity,notes,pairings,grapes,region,style,alcohol,image
https://www.vivino.com/reginato-rose-of-malbec/w/1471974?price_id=34337431,Rosé of Malbec,N.V.,Reginato,3.9,514,23.95, 21.0088%,,, 75.7894%,"{'red fruit': 34, 'vegetal': 9, 'earthy': 9, 'tree fruit': 8, 'oaky': 5, 'ageing': 3, 'yeasty': 3, 'citrus': 3, 'spices': 2, 'black fruit': 1, 'dried fruit': 1, 'floral': 1}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Sparkling,12.7%,https://images.vivino.com/thumbs/qdt_jJqpQ_-z7YG70bQbqg_pb_x600.png
https://www.vivino.com/alta-vista-estate-malbec-premium/w/65994?year=2022&price_id=35992841,Estate Malbec (Premium),2022,Alta Vista,3.9,522,10.99,61.1367025%,31.511215%,19.019202500000006%,36.31417%,"{'oaky': 387, 'black fruit': 343, 'red fruit': 122, 'earthy': 101, 'spices': 90, 'yeasty': 20, 'dried fruit': 15, 'vegetal': 13, 'ageing': 12, 'floral': 12, 'citrus': 11, 'tree fruit': 6, 'tropical': 6}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14%,https://images.vivino.com/thumbs/UkdwY4cBTDG6wHX4WG8oug_pb_x600.png
https://www.vivino.com/piattelli-limited-production-cabernet-sauvignon-grand-reserve/w/1895592?year=2020&price_id=37338204,Limited Production Cabernet Sauvignon Grand Reserve,2020,Piattelli,3.9,481,28.69,65.9056%,50.595395%,12.79469%,44.4668%,"{'oaky': 101, 'black fruit': 66, 'red fruit': 42, 'earthy': 26, 'spices': 15, 'yeasty': 6, 'vegetal': 5, 'dried fruit': 4, 'floral': 1, 'tree fruit': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/alpCsghnQGqJwVuN_VP_Bw_pb_x600.png
https://www.vivino.com/cuvelier-los-andes-varietal-malbec/w/1642599?year=2018&price_id=35549886,Varietal Malbec,2018,Cuvelier Los Andes,3.9,473,42.99,65.107095%,38.584824999999995%,22.499750000000002%,41.299325%,"{'black fruit': 205, 'oaky': 136, 'earthy': 77, 'spices': 39, 'red fruit': 33, 'floral': 13, 'yeasty': 11, 'dried fruit': 7, 'tree fruit': 6, 'ageing': 5, 'vegetal': 5, 'citrus': 3, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,15%,https://images.vivino.com/thumbs/n6DSn2EPRtm8c5V9KjemJw_pb_x600.png
https://www.vivino.com/catena-chardonnay/w/1876?year=2022&price_id=35084545,Chardonnay,2022,Catena,3.9,453,26.59,54.577775%,,15.994130000000002%,38.27005%,"{'oaky': 1563, 'tree fruit': 910, 'citrus': 568, 'earthy': 364, 'tropical': 332, 'yeasty': 312, 'ageing': 155, 'vegetal': 152, 'spices': 45, 'floral': 33, 'dried fruit': 11, 'red fruit': 7, 'black fruit': 2}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,13%,https://images.vivino.com/thumbs/hq4PgK3OSOya9E_1BPTZiA_pb_x600.png
https://www.vivino.com/trapiche-tesoro-malbec/w/10621579?year=2021&price_id=34224961,Tesoro Malbec,2021,Trapiche,3.9,444,19.17,60.721967500000005%,28.387639999999998%,15.262555000000003%,40.665575000000004%,"{'oaky': 13, 'black fruit': 12, 'red fruit': 7, 'earthy': 5, 'spices': 3, 'ageing': 1, 'yeasty': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/L6uyonLWSkqtWGnohlcmnQ_pb_x600.png
https://www.vivino.com/la-posta-tinto-red-blend/w/3477034?year=2019&price_id=33685549,Tinto (Red Blend),2019,La Posta,3.9,387,19.94,66.90318500000001%,41.4595425%,28.945837500000003%,55.3084%,"{'red fruit': 168, 'oaky': 144, 'earthy': 60, 'black fruit': 57, 'spices': 38, 'yeasty': 12, 'dried fruit': 8, 'ageing': 3, 'vegetal': 2, 'floral': 2, 'tropical': 2, 'tree fruit': 2}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['60%Malbec', '20%Shiraz/Syrah', '20%Bonarda']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,13.5%,https://images.vivino.com/thumbs/rWOZLcWXSNe-EtgdksfLKA_pb_x600.png
https://www.vivino.com/escarcha-entrelineas-syrah-tupungato/w/4047344?year=2017&price_id=27887388,Entrelineas Syrah,2017,Escarcha,3.9,based,31.49,74.54614%,59.66444%,5.563987500000001%,47.929315%,"{'black fruit': 7, 'spices': 5, 'oaky': 5, 'red fruit': 3, 'earthy': 3, 'vegetal': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']",['Shiraz/Syrah'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Syrah,,https://images.vivino.com/thumbs/kMjHG6egRHqJLnI_901zlA_pb_x600.png
https://www.vivino.com/catena-appellation-paraje-altamira-malbec/w/5074364?year=2022&price_id=37940596,Appellation Paraje Altamira Malbec,2022,Catena,3.9,405,23.50,65.6633175%,25.786457499999997%,18.966512499999993%,34.63836250000001%,"{'oaky': 662, 'black fruit': 581, 'earthy': 238, 'red fruit': 189, 'spices': 122, 'floral': 38, 'dried fruit': 23, 'yeasty': 16, 'vegetal': 8, 'tree fruit': 7, 'citrus': 5, 'ageing': 3}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,13.5%,https://images.vivino.com/thumbs/Ulq97SR1S1CQKl2DaWLAXA_pb_x600.png
https://www.vivino.com/zaha-toko-vineyard-el-corte/w/3935973?year=2015&price_id=37726111,Toko Vineyard El Corte,2015,Zaha,3.9,372,27.45,72.25535%,49.029117500000005%,14.652825%,52.96561499999999%,"{'black fruit': 94, 'oaky': 67, 'earthy': 44, 'red fruit': 29, 'spices': 19, 'floral': 11, 'ageing': 5, 'yeasty': 3, 'citrus': 3, 'dried fruit': 2, 'tree fruit': 2, 'vegetal': 2}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Cabernet Sauvignon - Malbec,,https://images.vivino.com/thumbs/lZIga-toT6uPJOrOVmmecg_pb_x600.png
https://www.vivino.com/casir-dos-santos-reserve-malbec/w/5557927?year=2016&price_id=26593358,Reserve Malbec,2016,Casir dos Santos,3.9,based,17.84,64.318895%,41.2097325%,15.952372500000003%,36.0686825%,"{'oaky': 7, 'earthy': 5, 'black fruit': 3, 'vegetal': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/0P-ENGWkTH26zUYVsf9ZlQ_pb_x600.png
