wine_link,name,year,winery,rating,rating_qty,price,body,tannis,sweetness,acidity,notes,pairings,grapes,region,style,alcohol,image
https://www.vivino.com/matias-riccitelli-kungfu-criolla/w/10160228?year=2024&price_id=37739017,Kungfu Criolla,2024,Matías Riccitelli,3.9,based,,,,,,"{'black fruit': 1, 'red fruit': 1, 'spices': 1}",,['Criolla Grande'],"['Argentina', 'Mendoza']",,,https://images.vivino.com/thumbs/nhT12xtFTzyRBYvNcRACnA_150x200.jpg
https://www.vivino.com/mendel-winery-malbec/w/13789?year=2020&price_id=32496065,Malbec,2020,Mendel,3.9,316,29.39,66.405165%,31.022487500000004%,19.3847575%,35.879259999999995%,"{'oaky': 494, 'black fruit': 452, 'earthy': 162, 'red fruit': 121, 'spices': 91, 'floral': 27, 'dried fruit': 26, 'ageing': 15, 'yeasty': 12, 'vegetal': 8, 'citrus': 3, 'tree fruit': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14.5%,https://images.vivino.com/thumbs/1nk0TzqaTQKauReEtF6ukg_pb_x600.png
https://www.vivino.com/tapiz-alta-collection-cabernet-sauvignon/w/1856459?year=2020&price_id=35863966,Alta Collection Cabernet Sauvignon,2020,Tapiz,3.9,306,19.99,65.73767%,56.65214999999999%,4.693072500000001%,44.980974999999994%,"{'oaky': 271, 'black fruit': 271, 'earthy': 124, 'red fruit': 76, 'spices': 70, 'yeasty': 12, 'ageing': 7, 'floral': 7, 'dried fruit': 5, 'vegetal': 4, 'tropical': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,13.9%,https://images.vivino.com/thumbs/Pocliie6QymDkbhseRVGrw_pb_x600.png
https://www.vivino.com/nieto-senetiner-don-nicanor-malbec/w/82433?year=2019&price_id=35910042,Don Nicanor Malbec,2019,Nieto Senetiner,3.9,289,19.99,62.075702500000006%,33.916075%,21.877390000000002%,38.019132500000005%,"{'oaky': 238, 'black fruit': 223, 'earthy': 65, 'red fruit': 62, 'spices': 47, 'yeasty': 17, 'floral': 8, 'dried fruit': 7, 'vegetal': 7, 'ageing': 5, 'tree fruit': 5, 'citrus': 1, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14.8%,https://images.vivino.com/thumbs/8kbkNHz-TV2wxDKjyvNgEA_pb_x600.png
https://www.vivino.com/familia-belasco-llama-old-vine-malbec/w/22655?year=2021&price_id=35991341,Llama Old Vine Malbec,2021,Belasco de Baquedano,3.9,268,17.84,63.0268925%,27.081310000000002%,19.0758925%,35.3519%,"{'black fruit': 567, 'oaky': 390, 'earthy': 235, 'red fruit': 181, 'spices': 102, 'yeasty': 15, 'floral': 13, 'ageing': 11, 'citrus': 11, 'dried fruit': 10, 'vegetal': 10, 'tree fruit': 6, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,,https://images.vivino.com/thumbs/wI-oj2uCQXaAfZ3fZTr_Wg_pb_x600.png
https://www.vivino.com/finca-la-igriega-blend/w/4620607?year=2017&price_id=33321584,Blend,2017,Finca La Igriega,3.9,based,64.99,68.5751125%,56.88889%,13.893%,49.588995%,"{'black fruit': 7, 'oaky': 3, 'spices': 2, 'earthy': 1, 'red fruit': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Petit Verdot']","['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/mpyrs0L0T76JUlkcli11Mg_150x200.jpg
https://www.vivino.com/antigal-uno-cabernet-sauvignon/w/1877026?year=2019&price_id=33968555,UNO Cabernet Sauvignon,2019,Antigal,3.9,254,20.95,61.28826000000001%,53.509735%,8.182775%,46.716635000000004%,"{'oaky': 188, 'black fruit': 149, 'earthy': 76, 'spices': 55, 'red fruit': 53, 'yeasty': 6, 'ageing': 5, 'vegetal': 5, 'dried fruit': 3, 'citrus': 3, 'floral': 2, 'tree fruit': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,13.9%,https://images.vivino.com/thumbs/XSeBVL4MRe-nOZ8yAqPG_w_pb_x600.png
https://www.vivino.com/vina-cobos-felino-chardonnay/w/44024?year=2023&price_id=38572519,Felino Chardonnay,2023,Viña Cobos,3.9,256,16.79,54.819840000000006%,,13.888990000000003%,43.639979999999994%,"{'oaky': 403, 'tree fruit': 245, 'citrus': 199, 'tropical': 108, 'yeasty': 80, 'earthy': 74, 'vegetal': 39, 'ageing': 36, 'floral': 14, 'spices': 10, 'red fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,14.5%,https://images.vivino.com/thumbs/B-tlrIlySFq5CJXyKwl3kQ_pb_x600.png
https://www.vivino.com/zuccardi-poligonos-tupungato-semillon/w/7763347?year=2021&price_id=34745405,Polígonos Tupungato Sémillon,2021,Zuccardi,3.9,250,36.99,38.15842249999999%,,18.802165%,51.07457%,"{'tree fruit': 66, 'earthy': 38, 'citrus': 33, 'oaky': 19, 'vegetal': 11, 'tropical': 11, 'yeasty': 8, 'ageing': 4, 'red fruit': 1}","['pork', 'shellfish', 'rich fish (salmon, tuna etc)', 'lean fish', ""goat's milk cheese""]",['Sémillon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Sémillon White,,https://images.vivino.com/thumbs/BrwLMoAxSNupWZpoex5I7A_pb_x600.png
https://www.vivino.com/cepas-elegidas-con-tacto-malbec/w/3192191?year=2019&price_id=38147076,Con Tacto Malbec,2019,Cepas Elegidas,3.9,based,22.04,69.89%,32.760917500000005%,13.234544999999997%,34.532725000000006%,"{'oaky': 8, 'black fruit': 7, 'earthy': 7, 'spices': 1, 'red fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/DgT_OdCdT7--c1NqF7rhkA_pb_x600.png
https://www.vivino.com/finca-decero-the-owl-the-dust-devil-malbec-agrelo/w/8459644?year=2017&price_id=34639974,The Owl & The Dust Devil Malbec,2017,Finca Decero,3.9,219,24.99,57.342275%,34.693335%,28.516887500000003%,42.146855%,"{'oaky': 59, 'black fruit': 42, 'earthy': 15, 'red fruit': 8, 'dried fruit': 5, 'spices': 4, 'yeasty': 2, 'floral': 2, 'vegetal': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Agrelo Malbec Red,,https://images.vivino.com/thumbs/7xpu9Og7SHGoOiQdgb-G5g_pb_x600.png
https://www.vivino.com/escarcha-entrelineas-viognier/w/2435510?year=2022&price_id=36353155,Entrelineas Viognier,2022,Escarcha,3.9,based,26.24,45.2820825%,,34.564164999999996%,28.2165825%,"{'tree fruit': 22, 'citrus': 11, 'oaky': 10, 'earthy': 9, 'tropical': 3, 'yeasty': 2, 'floral': 2, 'vegetal': 2, 'red fruit': 1}","['pork', 'poultry', 'rich fish (salmon, tuna etc)', 'spicy food']",['Viognier'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Viognier,,https://images.vivino.com/thumbs/wEq6xVTDQ3OivYmyOM38-g_pb_x600.png
https://www.vivino.com/catena-cabernet-sauvignon/w/1268655?year=2022&price_id=38135335,Cabernet Sauvignon,2022,Catena,3.9,242,26.59,66.421625%,53.204840000000004%,10.627972499999998%,43.536095%,"{'oaky': 1238, 'black fruit': 1048, 'earthy': 439, 'red fruit': 404, 'spices': 326, 'yeasty': 47, 'floral': 44, 'dried fruit': 34, 'vegetal': 31, 'ageing': 28, 'tree fruit': 17, 'citrus': 13}","['beef', 'lamb', 'poultry']","['91%Cabernet Sauvignon', '7%Cabernet Franc', '2%Petit Verdot']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,13.5%,https://images.vivino.com/thumbs/ROgYHGofQbu3IvHJkMpTiA_pb_x600.png
https://www.vivino.com/alpamanta-campal/w/7285382?year=2021&price_id=32969991,Campal,2021,Alpamanta,3.9,based,24,82.67741749999999%,60.088705000000004%,10.791667499999996%,67.80779999999999%,"{'black fruit': 14, 'oaky': 11, 'earthy': 9, 'spices': 1, 'red fruit': 1, 'vegetal': 1, 'yeasty': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Franc', 'Malbec', 'Merlot']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/vtQ3PQYFRw2XGHdnctg-VQ_pb_x600.png
https://www.vivino.com/piattelli-cabernet-sauvignon-reserve/w/3067694?year=2022&price_id=36971251,Cabernet Sauvignon Reserve,2022,Piattelli,3.9,213,16.95,64.36401000000001%,54.103295%,15.676765%,45.569085%,"{'black fruit': 31, 'oaky': 25, 'spices': 10, 'earthy': 8, 'red fruit': 4, 'floral': 2, 'vegetal': 1, 'dried fruit': 1, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/pOQzmJiUTSezuPz9eILOzA_pb_x600.png
https://www.vivino.com/familia-belasco-llama-old-vine-cabernet-franc/w/6747655?year=2021&price_id=35337707,Llama Old Vine Cabernet Franc,2021,Belasco de Baquedano,3.9,204,16.45,49.733575%,45.906935%,19.408152500000003%,75.6253%,"{'black fruit': 43, 'oaky': 31, 'earthy': 26, 'spices': 13, 'red fruit': 10, 'vegetal': 4, 'yeasty': 1, 'dried fruit': 1, 'tree fruit': 1, 'floral': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Mendoza Cabernet Franc Red,,https://images.vivino.com/thumbs/pkFOJstRRueyu4Sp5Gcj3A_pb_x600.png
https://www.vivino.com/gouguenheim-winery-valle-escondido-reserva-malbec/w/1129852?year=2020&price_id=36236477,Valle Escondido Reserva Malbec,2020,Gouguenheim,3.9,201,13.99,63.2149625%,26.715892500000002%,17.0996975%,36.8585625%,"{'oaky': 279, 'black fruit': 206, 'earthy': 135, 'red fruit': 84, 'spices': 66, 'yeasty': 14, 'floral': 14, 'dried fruit': 12, 'vegetal': 11, 'ageing': 8, 'tree fruit': 6, 'citrus': 2, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,13.5%,https://images.vivino.com/thumbs/yNHCZmjFTfyh7akwCSj9jA_pb_x600.png
https://www.vivino.com/gascon-malbec/w/84569?year=2023&price_id=37290896,Malbec,2023,Gascon,3.9,207,14.99,65.93666%,22.467699999999997%,14.530729999999998%,34.162632499999994%,"{'black fruit': 1602, 'oaky': 1052, 'earthy': 568, 'red fruit': 417, 'spices': 260, 'yeasty': 79, 'dried fruit': 40, 'vegetal': 28, 'floral': 25, 'ageing': 21, 'citrus': 20, 'tree fruit': 17, 'tropical': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13%,https://images.vivino.com/thumbs/z4LeNFPzSmWx64Qp26uXwQ_pb_x600.png
https://www.vivino.com/zorzal-eggo-franco-tupungato/w/4408108?year=2019&price_id=26257318,Eggo Franco,2019,Zorzal,3.9,188,34,47.23755500000001%,60.755849999999995%,13.54449%,72.26693999999999%,"{'earthy': 66, 'spices': 60, 'black fruit': 60, 'red fruit': 51, 'oaky': 30, 'vegetal': 22, 'floral': 5, 'dried fruit': 3, 'ageing': 2, 'yeasty': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['100%Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Cabernet Franc Red,13.5%,https://images.vivino.com/thumbs/7rlZ4pzFRu6wGEm3Al-0qA_pb_x600.png
https://www.vivino.com/trapiche-medalla-chardonnay/w/6841823?year=2021&price_id=38537824,Medalla Chardonnay,2021,Trapiche,3.9,184,42.50,55.047492500000004%,,12.6203225%,42.812055%,"{'tree fruit': 29, 'oaky': 28, 'citrus': 13, 'earthy': 8, 'vegetal': 7, 'yeasty': 5, 'tropical': 4, 'ageing': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,,https://images.vivino.com/thumbs/ebUPN4zUT9aGTBRAeyzHkg_pb_x600.png
https://www.vivino.com/padrillos-malbec/w/1128322?year=2023&price_id=37518689,Malbec,2023,Padrillos,3.8,178,16.95,55.941424999999995%,28.86372%,22.964285000000004%,37.3139775%,"{'black fruit': 265, 'oaky': 233, 'red fruit': 169, 'earthy': 144, 'spices': 60, 'yeasty': 16, 'floral': 16, 'citrus': 14, 'ageing': 9, 'vegetal': 6, 'dried fruit': 5, 'tree fruit': 3, 'tropical': 2}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/Lu_JIPRzRdKCUWYLP7scew_pb_x600.png
https://www.vivino.com/altocedro-ano-cero-malbec/w/2057548?year=2022&price_id=36048621,Año Cero Malbec,2022,Altocedro,3.9,168,16.14,64.251195%,27.732125000000003%,15.947012499999996%,37.623009999999994%,"{'black fruit': 164, 'oaky': 139, 'earthy': 85, 'red fruit': 46, 'spices': 36, 'floral': 11, 'yeasty': 9, 'ageing': 6, 'dried fruit': 3, 'vegetal': 2, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/3kY6B6dUQGOm0lUjznMIUA_pb_x600.png
https://www.vivino.com/santa-julia-la-oveja-blanco-natural/w/9266797?year=2023&price_id=37941899,La Oveja Blanco Natural,2023,Santa Julia,3.9,155,20.25,52.6230625%,,8.2073175%,57.252224999999996%,"{'tree fruit': 75, 'earthy': 43, 'citrus': 38, 'floral': 30, 'tropical': 23, 'spices': 5, 'oaky': 4, 'yeasty': 3, 'vegetal': 2, 'black fruit': 1, 'red fruit': 1}","['vegetarian', 'spicy food', 'aperitif']",['100%Torrontés'],"['Argentina', 'Mendoza', 'Maipu']",Argentinian Torrontés,13.5%,https://images.vivino.com/thumbs/GGsxQKBORwSHmkaX5JpJbQ_pb_x600.png
https://www.vivino.com/ver-sacrum-garnacha/w/4018332?year=2021&price_id=38477290,Garnacha,2021,Ver Sacrum,3.9,150,28.33,,,,,"{'red fruit': 112, 'earthy': 36, 'floral': 18, 'oaky': 11, 'spices': 8, 'black fruit': 8, 'yeasty': 6, 'citrus': 6, 'tree fruit': 4, 'ageing': 1, 'tropical': 1}",,['Grenache'],"['Argentina', 'Mendoza']",,,https://images.vivino.com/thumbs/ESyMKtcFQBiV6kb_aT_lAg_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-reserve-organic-cabernet-sauvignon/w/779038?year=2021&price_id=33968780,Reserve Organic Cabernet Sauvignon,2021,Domaine Bousquet,3.9,148,16.99,64.9554825%,54.663999999999994%,7.4783574999999995%,45.287189999999995%,"{'black fruit': 189, 'oaky': 150, 'red fruit': 88, 'spices': 55, 'earthy': 55, 'yeasty': 15, 'dried fruit': 12, 'floral': 7, 'vegetal': 6, 'ageing': 4, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Cabernet Sauvignon,15%,https://images.vivino.com/thumbs/dlHhwX_DRLibphnapB6FMg_pb_x600.png
https://www.vivino.com/catena-appellation-la-consulta-malbec/w/1213151?year=2022&price_id=38231861,Appellation La Consulta Malbec,2022,Catena,3.9,158,22.99,64.443675%,25.094282500000006%,20.639115000000004%,33.485185%,"{'black fruit': 443, 'oaky': 375, 'earthy': 190, 'red fruit': 141, 'spices': 69, 'floral': 24, 'yeasty': 19, 'dried fruit': 12, 'ageing': 9, 'tree fruit': 8, 'vegetal': 7, 'tropical': 3, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Uco Valley Malbec Red,13.5%,https://images.vivino.com/thumbs/HWewxQKjQoWlQhnr96CnPQ_pb_x600.png
https://www.vivino.com/blanchard-lurton-les-fous-sauvignon-blanc/w/10242536?year=2022&price_id=34685355,Les Fous Sauvignon Blanc,2022,Blanchard & Lurton,3.9,138,15.74,39.8575125%,,0,69.360105%,"{'citrus': 23, 'earthy': 12, 'oaky': 7, 'tropical': 5, 'tree fruit': 5, 'floral': 4, 'vegetal': 3, 'ageing': 1}","['shellfish', 'vegetarian', ""goat's milk cheese""]",['Sauvignon Blanc'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Sauvignon Blanc,,https://images.vivino.com/thumbs/PrdT_lBFRZu5I0I9DKWNUg_150x200.jpg
https://www.vivino.com/catena-chardonnay/w/1876?year=2023&price_id=37911185,Chardonnay,2023,Catena,3.9,155,20.95,54.577775%,,15.994130000000002%,38.27005%,"{'oaky': 1563, 'tree fruit': 910, 'citrus': 568, 'earthy': 364, 'tropical': 332, 'yeasty': 312, 'ageing': 155, 'vegetal': 152, 'spices': 45, 'floral': 33, 'dried fruit': 11, 'red fruit': 7, 'black fruit': 2}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,13%,https://images.vivino.com/thumbs/-G6TMn0PQfCYR1i84iJJ6A_pb_x600.png
https://www.vivino.com/andeluna-cellars-altitud-cabernet-sauvignon/w/1412783?year=2019&price_id=37243013,Altitud Cabernet Sauvignon,2019,Andeluna,3.9,134,22.04,63.3473925%,56.72499499999999%,15.6973625%,42.810022499999995%,"{'oaky': 60, 'black fruit': 34, 'earthy': 26, 'red fruit': 20, 'spices': 17, 'vegetal': 3, 'tree fruit': 3, 'dried fruit': 2, 'yeasty': 2}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Cabernet Sauvignon,15.5%,https://images.vivino.com/thumbs/jCm6VzvgSX-NGVWqnCk1eQ_pb_x600.png
https://www.vivino.com/chakana-organico-de-finca-los-cedros-malbec/w/7478643?year=2020&price_id=35386372,Orgánico de Finca Los Cedros Malbec,2020,Chakana,3.9,135,23.09,45.9547875%,41.07353%,32.49781%,51.245015%,"{'black fruit': 8, 'earthy': 5, 'red fruit': 3, 'oaky': 1, 'spices': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/pofwHnpjQPq3ImQTgQpCGA_pb_x600.png
https://www.vivino.com/chanarmuyo-estate-malbec/w/1222699?year=2021&price_id=38106043,Malbec,2021,Chañarmuyo Estate,3.9,132,12.60,64.4134875%,31.836075%,17.541092499999994%,34.1914825%,"{'oaky': 20, 'earthy': 10, 'black fruit': 10, 'red fruit': 7, 'spices': 4, 'dried fruit': 1, 'floral': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['Malbec'],"['Argentina', 'La Rioja']",Argentinian Malbec,,https://images.vivino.com/thumbs/n-mgwR0iT2yuH6qa2j8d6Q_pb_x600.png
https://www.vivino.com/cuvelier-los-andes-varietal-cabernet-sauvignon/w/1214599?year=2019&price_id=37468567,Varietal Cabernet Sauvignon,2019,Cuvelier Los Andes,3.9,130,23.99,64.38794%,55.667739999999995%,9.535522499999999%,46.779869999999995%,"{'oaky': 43, 'black fruit': 39, 'red fruit': 36, 'earthy': 25, 'spices': 13, 'vegetal': 4, 'tree fruit': 3, 'ageing': 2, 'floral': 2, 'yeasty': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/oPLVe7gxQ8K93gNWV8nTaA_pb_x600.png
https://www.vivino.com/us-the-show-malbec/w/1135820?year=2021&price_id=31937131,Malbec,2021,The Show,3.9,129,17.84,67.25493%,22.403232499999998%,14.149370000000001%,35.0945875%,"{'black fruit': 269, 'oaky': 259, 'earthy': 139, 'red fruit': 100, 'spices': 86, 'yeasty': 19, 'dried fruit': 16, 'ageing': 13, 'floral': 8, 'tree fruit': 4, 'vegetal': 3, 'citrus': 2, 'tropical': 2}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/fLAL9yNkR5eirPfLyt1MMA_pb_x600.png
https://www.vivino.com/zorzal-gran-terroir-malbec/w/1452452?year=2019&price_id=38477919,Gran Terroir Malbec,2019,Zorzal,3.9,127,29.42,65.1008175%,38.94159%,13.372362500000001%,42.544357500000004%,"{'oaky': 112, 'black fruit': 105, 'earthy': 81, 'spices': 40, 'red fruit': 37, 'floral': 10, 'dried fruit': 7, 'yeasty': 7, 'vegetal': 4, 'ageing': 3, 'citrus': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/EULfrNI2Tq64ekXC3MYdbw_pb_x600.png
https://www.vivino.com/furlotti-malbec/w/3265684?year=2019&price_id=37836066,Malbec,2019,Furlotti,3.9,124,23.80,63.55867500000001%,41.684925%,21.4676975%,40.24164%,"{'oaky': 57, 'black fruit': 56, 'earthy': 24, 'spices': 10, 'red fruit': 6, 'vegetal': 3, 'dried fruit': 1, 'floral': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/MuqoK0wtRKSf1WuFlFoSOg_pb_x600.png
https://www.vivino.com/cuarenta-cuarenta-40-40-cabernet-franc/w/5863778?year=2022&price_id=37873440,Cabernet Franc,2022,Cuarenta Cuarenta 40-40,3.9,based,23.09,44.232285%,55.0157525%,18.854330000000004%,69.848435%,"{'black fruit': 6, 'spices': 3, 'earthy': 3, 'vegetal': 2, 'oaky': 2, 'red fruit': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,,https://images.vivino.com/thumbs/Iw0MkWTeSO2lweEhCmk-5g_150x200.jpg
https://www.vivino.com/ver-sacrum-gloria-s-garnacha/w/8072505?year=2018&price_id=26372770,Gloria S Garnacha,2018,Ver Sacrum,3.9,119,19.75,,,,,"{'red fruit': 42, 'earthy': 27, 'black fruit': 16, 'oaky': 12, 'spices': 12, 'yeasty': 5, 'citrus': 4, 'floral': 2, 'dried fruit': 1}",,['100%Grenache'],"['Argentina', 'Mendoza', 'Uco Valley']",,,https://images.vivino.com/thumbs/bEZBGqeQRNSomyqtqurq5A_pb_x600.png
https://www.vivino.com/lamadrid-cabernet-franc-reserva-single-vineyard/w/1703606?year=2019&price_id=38488759,Cabernet Franc Reserva Single Vineyard,2019,Lamadrid,3.9,118,18.99,47.940467500000004%,46.752435%,16.206782500000003%,74.183315%,"{'black fruit': 174, 'earthy': 160, 'oaky': 134, 'red fruit': 73, 'spices': 62, 'yeasty': 13, 'vegetal': 12, 'floral': 10, 'ageing': 6, 'citrus': 5, 'tree fruit': 4, 'dried fruit': 3}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Mendoza Cabernet Franc Red,,https://images.vivino.com/thumbs/PeHjUr60TRaD6lUbXkumIA_pb_x600.png
https://www.vivino.com/bodega-y-cavas-de-weinert-carrascal-malbec/w/7221075?year=2021&price_id=36354099,Carrascal Malbec,2021,Weinert,3.9,117,23.09,61.54948250000001%,35.272825000000005%,21.677445000000002%,40.17041749999999%,"{'black fruit': 45, 'oaky': 39, 'red fruit': 16, 'earthy': 14, 'spices': 3, 'dried fruit': 3, 'floral': 2, 'vegetal': 2, 'tree fruit': 1, 'yeasty': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,,https://images.vivino.com/thumbs/VqVrSd04R4Gn9JbaE2Ww5g_150x200.jpg
https://www.vivino.com/passionate-eterno-retorno-petit-malbec-tupungato/w/5339409?year=2013&price_id=26129265,Eterno Retorno Petit Malbec,2013,Passionate,3.9,112,57.74,55.127875%,25.935345000000005%,15.169539999999998%,40.199712500000004%,"{'black fruit': 3, 'oaky': 2, 'red fruit': 1, 'spices': 1, 'floral': 1, 'earthy': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/HXzvw7xnRk-S_Vn3T3Eb4w_pb_x600.png
https://www.vivino.com/finca-el-origen-reserva-malbec/w/74577?year=2022&price_id=38148354,Reserva Malbec,2022,Finca el Origen,3.9,114,12.99,63.93125500000001%,25.58394%,15.765540000000001%,35.21475%,"{'oaky': 197, 'black fruit': 159, 'earthy': 82, 'red fruit': 71, 'spices': 39, 'yeasty': 11, 'ageing': 10, 'dried fruit': 10, 'floral': 10, 'citrus': 9, 'vegetal': 7, 'tree fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14.9%,https://images.vivino.com/thumbs/pfgKhzBiSlSC2sZsHrdpjg_pb_x600.png
https://www.vivino.com/siesta-tahuan-cabernet-sauvignon/w/1277762?year=2017&price_id=27129608,Tahuan Cabernet Sauvignon,2017,Siesta,3.9,108,20.99,63.544635%,52.219877499999996%,8.241515%,42.916755%,"{'oaky': 32, 'black fruit': 26, 'earthy': 14, 'spices': 10, 'red fruit': 6, 'vegetal': 3, 'dried fruit': 2, 'ageing': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/u-FsXk7KSkO2quEzu8SkzA_pb_x600.png
https://www.vivino.com/escala-humana-livvera-malvasia/w/4964593?year=2022&price_id=35261389,Livverá Malvasia,2022,Escala Humana,3.9,103,27.76,41.296385%,,15.230062499999999%,53.0088175%,"{'citrus': 110, 'tree fruit': 85, 'tropical': 47, 'floral': 33, 'earthy': 22, 'spices': 10, 'yeasty': 7, 'oaky': 6, 'vegetal': 5, 'dried fruit': 2, 'red fruit': 2, 'ageing': 1}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']",['Malvasia'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian White,,https://images.vivino.com/thumbs/o_qC0fTuRyGKM4iW64Sq9g_pb_x600.png
