wine_link,name,year,winery,rating,rating_qty,price,body,tannis,sweetness,acidity,notes,pairings,grapes,region,style,alcohol,image
https://www.vivino.com/zuccardi-finca-piedra-infinita-malbec/w/4314633?year=2017&price_id=29919036,Finca Piedra Infinita Malbec,2017,Zuccardi,4.5,289,178.49,65.891575%,43.33332%,20.405100000000004%,46.788512499999996%,"{'black fruit': 188, 'earthy': 122, 'oaky': 121, 'red fruit': 86, 'spices': 32, 'floral': 22, 'yeasty': 8, 'citrus': 7, 'vegetal': 2, 'ageing': 1, 'dried fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,14%,https://images.vivino.com/thumbs/WuH10JZKRHeUpyHZ2xzBcQ_pb_x600.png
https://www.vivino.com/vina-cobos-marchiori-estate-cabernet-sauvignon/w/10074568?year=2018&price_id=34869732,Marchiori Estate Cabernet Sauvignon,2018,Viña Cobos,4.5,285,109.99,69.76394%,62.680285%,13.0976125%,49.28088%,"{'oaky': 4, 'black fruit': 2, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Perdriel']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/D9AUXFsaSZeTo1XgrQO55A_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-river-malbec/w/4835815?year=2019&price_id=31123307,Adrianna Vineyard River Malbec,2019,Catena Zapata,4.5,281,225.74,67.630915%,39.055654999999994%,22.6111%,39.355239999999995%,"{'black fruit': 208, 'oaky': 196, 'earthy': 106, 'red fruit': 52, 'spices': 35, 'floral': 20, 'dried fruit': 7, 'ageing': 4, 'citrus': 3, 'tropical': 3, 'tree fruit': 3, 'vegetal': 2, 'yeasty': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14%,https://images.vivino.com/thumbs/hUCgVrssRJmuO2ev_OFIhg_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-zingaretti-vineyard-malbec/w/2887036?year=2017&price_id=37469665,Bramare Zingaretti Vineyard Malbec,2017,Viña Cobos,4.5,251,99.99,68.3311875%,35.4096825%,18.430175%,34.72154999999999%,"{'oaky': 46, 'black fruit': 41, 'red fruit': 18, 'earthy': 14, 'spices': 11, 'floral': 4, 'dried fruit': 2, 'ageing': 1, 'citrus': 1, 'vegetal': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,14%,https://images.vivino.com/thumbs/HFL4uLMcS6u7UnDnEmSlBw_pb_x600.png
https://www.vivino.com/zuccardi-finca-los-membrillos-cabernet-sauvignon/w/3508289?year=2018&price_id=35543769,Finca Los Membrillos Cabernet Sauvignon,2018,Zuccardi,4.5,228,149,61.066215%,60.465869999999995%,14.532647500000003%,53.534357500000006%,"{'black fruit': 68, 'earthy': 35, 'oaky': 29, 'red fruit': 17, 'spices': 15, 'floral': 8, 'vegetal': 5, 'yeasty': 3, 'ageing': 1, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/ohF-CTl_S3G5SmehhqigKA_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-fortuna-terrae-malbec-gualtallary/w/5007190?year=2020&price_id=38399407,Adrianna Vineyard Fortuna Terrae Malbec,2020,Catena Zapata,4.5,216,134.99,62.19999999999999%,32.758265%,22.134499999999996%,39.49269%,"{'oaky': 246, 'black fruit': 236, 'earthy': 120, 'red fruit': 76, 'spices': 57, 'floral': 27, 'dried fruit': 12, 'yeasty': 5, 'citrus': 5, 'ageing': 4, 'vegetal': 3, 'tropical': 3, 'tree fruit': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,13.5%,https://images.vivino.com/thumbs/pNiDBvTqQUqsq9-rBFzatQ_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-river-malbec/w/4835815?year=2020&price_id=35666134,Adrianna Vineyard River Malbec,2020,Catena Zapata,4.5,205,179.99,67.630915%,39.055654999999994%,22.6111%,39.355239999999995%,"{'black fruit': 208, 'oaky': 196, 'earthy': 106, 'red fruit': 52, 'spices': 35, 'floral': 20, 'dried fruit': 7, 'ageing': 4, 'citrus': 3, 'tropical': 3, 'tree fruit': 3, 'vegetal': 2, 'yeasty': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13.5%,https://images.vivino.com/thumbs/hUCgVrssRJmuO2ev_OFIhg_pb_x600.png
https://www.vivino.com/vina-cobos-chanares-estate-cabernet-franc/w/10074590?year=2018&price_id=34869822,Chañares Estate Cabernet Franc,2018,Viña Cobos,4.5,202,99.99,62.01821500000001%,56.245862499999994%,15.1995%,50.99172%,"{'oaky': 2, 'red fruit': 1, 'spices': 1, 'earthy': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['100%Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,,https://images.vivino.com/thumbs/0d7SiiR4QUWZZlfJ2K9fkw_pb_x600.png
https://www.vivino.com/zuccardi-finca-piedra-infinita-gravascal-malbec/w/7320031?year=2018&price_id=28066627,Finca Piedra Infinita Gravascal Malbec,2018,Zuccardi,4.5,175,300,62.26847000000001%,44.7061825%,19.224004999999995%,45.8624875%,"{'black fruit': 18, 'oaky': 12, 'earthy': 12, 'spices': 6, 'dried fruit': 1, 'red fruit': 1, 'citrus': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,14%,https://images.vivino.com/thumbs/q6SuQ6yvSkGD9HuB8mw1wg_pb_x600.png
https://www.vivino.com/vina-cobos-zingaretti-estate-malbec/w/10265778?year=2019&price_id=32938352,Zingaretti Estate Malbec,2019,Viña Cobos,4.5,172,110.24,58.3516175%,33.9636325%,23.996257500000002%,39.0459275%,"{'black fruit': 2, 'spices': 1, 'ageing': 1, 'oaky': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/XXTEROIFTgmOtohFBt7fGQ_pb_x600.png
